# JW[JHS] fec2det channel map 
# fec_id channel_id dim channel_id
6	0	0	250
6	1	0	186
6	2	0	248
6	3	0	184
6	4	0	252
6	5	0	188
6	6	0	254
6	7	0	190
6	8	0	242
6	9	0	178
6	10	0	240
6	11	0	176
6	12	0	244
6	13	0	180
6	14	0	246
6	15	0	182
6	16	0	234
6	17	0	170
6	18	0	232
6	19	0	168
6	20	0	236
6	21	0	172
6	22	0	238
6	23	0	174
6	24	0	226
6	25	0	162
6	26	0	224
6	27	0	160
6	28	0	228
6	29	0	164
6	30	0	230
6	31	0	166
6	32	0	216
6	33	0	152
6	34	0	218
6	35	0	154
6	36	0	222
6	37	0	158
6	38	0	220
6	39	0	156
6	40	0	214
6	41	0	150
6	42	0	204
6	43	0	140
6	44	0	212
6	45	0	148
6	46	0	210
6	47	0	146
6	48	0	200
6	49	0	136
6	50	0	202
6	51	0	138
6	52	0	208
6	53	0	144
6	54	0	206
6	55	0	142
6	56	0	196
6	57	0	132
6	58	0	198
6	59	0	134
6	60	0	193
6	61	0	129
6	62	0	194
6	63	0	130
6	64	0	251
6	65	0	187
6	66	0	247
6	67	0	189
6	68	0	253
6	69	0	249
6	70	0	191
6	71	0	255
6	72	0	256
6	73	0	243
6	74	0	179
6	75	0	192
6	76	0	183
6	77	0	181
6	78	0	245
6	79	0	185
6	80	0	233
6	81	0	169
6	82	0	235
6	83	0	175
6	84	0	239
6	85	0	237
6	86	0	177
6	87	0	241
6	88	0	227
6	89	0	229
6	90	0	165
6	91	0	163
6	92	0	171
6	93	0	167
6	94	0	231
6	95	0	173
6	96	0	221
6	97	0	157
6	98	0	217
6	99	0	159
6	100	0	223
6	101	0	219
6	102	0	161
6	103	0	225
6	104	0	215
6	105	0	211
6	106	0	147
6	107	0	151
6	108	0	153
6	109	0	149
6	110	0	213
6	111	0	155
6	112	0	201
6	113	0	137
6	114	0	139
6	115	0	207
6	116	0	143
6	117	0	205
6	118	0	145
6	119	0	209
6	120	0	195
6	121	0	133
6	122	0	197
6	123	0	131
6	124	0	203
6	125	0	135
6	126	0	199
6	127	0	141
3	0	0	378
3	1	0	314
3	2	0	376
3	3	0	312
3	4	0	380
3	5	0	316
3	6	0	382
3	7	0	318
3	8	0	370
3	9	0	306
3	10	0	368
3	11	0	304
3	12	0	372
3	13	0	308
3	14	0	374
3	15	0	310
3	16	0	362
3	17	0	298
3	18	0	360
3	19	0	296
3	20	0	364
3	21	0	300
3	22	0	366
3	23	0	302
3	24	0	354
3	25	0	290
3	26	0	352
3	27	0	288
3	28	0	356
3	29	0	292
3	30	0	358
3	31	0	294
3	32	0	344
3	33	0	280
3	34	0	346
3	35	0	282
3	36	0	350
3	37	0	286
3	38	0	348
3	39	0	284
3	40	0	342
3	41	0	278
3	42	0	332
3	43	0	268
3	44	0	340
3	45	0	276
3	46	0	338
3	47	0	274
3	48	0	328
3	49	0	264
3	50	0	330
3	51	0	266
3	52	0	336
3	53	0	272
3	54	0	334
3	55	0	270
3	56	0	324
3	57	0	260
3	58	0	326
3	59	0	262
3	60	0	321
3	61	0	257
3	62	0	322
3	63	0	258
3	64	0	379
3	65	0	315
3	66	0	375
3	67	0	317
3	68	0	381
3	69	0	377
3	70	0	319
3	71	0	383
3	72	0	384
3	73	0	371
3	74	0	307
3	75	0	320
3	76	0	311
3	77	0	309
3	78	0	373
3	79	0	313
3	80	0	361
3	81	0	297
3	82	0	363
3	83	0	303
3	84	0	367
3	85	0	365
3	86	0	305
3	87	0	369
3	88	0	355
3	89	0	357
3	90	0	293
3	91	0	291
3	92	0	299
3	93	0	295
3	94	0	359
3	95	0	301
3	96	0	349
3	97	0	285
3	98	0	345
3	99	0	287
3	100	0	351
3	101	0	347
3	102	0	289
3	103	0	353
3	104	0	343
3	105	0	339
3	106	0	275
3	107	0	279
3	108	0	281
3	109	0	277
3	110	0	341
3	111	0	283
